acc_z_mean,acc_z_var,acc_z_max,acc_z_min,acc_z_ZCR,acc_z_MCR,gyro_z_mean,gyro_z_var,gyro_z_max,gyro_z_min,gyro_z_ZCR,gyro_z_MCR,motor_input_mean,motor_input_var,motor_input_max,motor_input_min,motor_input_ZCR,motor_input_MCR,acc_xyz_mean,acc_xyz_var,acc_xyz_max,acc_xyz_min,acc_xyz_ZCR,acc_xyz_MCR,acc_xy_mean,acc_xy_var,acc_xy_max,acc_xy_min,acc_xy_ZCR,acc_xy_MCR,gyro_xy_mean,gyro_xy_var,gyro_xy_max,gyro_xy_min,gyro_xy_ZCR,gyro_xy_MCR,gyro_xyz_mean,gyro_xyz_var,gyro_xyz_max,gyro_xyz_min,gyro_xyz_ZCR,gyro_xyz_MCR,acc_z_spectral_centroid,acc_z_spectral_var,acc_z_dominant_freq,gyro_z_spectral_centroid,gyro_z_spectral_var,gyro_z_dominant_freq,motor_input_spectral_centroid,motor_input_spectral_var,motor_input_dominant_freq,acc_xyz_spectral_centroid,acc_xyz_spectral_var,acc_xyz_dominant_freq,acc_xy_spectral_centroid,acc_xy_spectral_var,acc_xy_dominant_freq,gyro_xy_spectral_centroid,gyro_xy_spectral_var,gyro_xy_dominant_freq,gyro_xyz_spectral_centroid,gyro_xyz_spectral_var,gyro_xyz_dominant_freq,class,group
0.0165067033415326,0.0022008864694427,0.1502745519147123,-0.1172727235774715,15,0.0298993065315009,-0.1532418325077135,0.0064229227378143,0.0188327723103212,-0.2883641270989377,2,0.0113013538234733,0.0,0.0,0.0,0.0,0,0.0,0.1282701243532162,0.0039112251305341,0.2631576435643949,0.0,0,0.0296665892570383,0.1189417519759116,0.0037439518443763,0.2430887840791107,0.0,0,0.0279995159746408,0.1306162161400138,0.0077613015235514,0.3177001580696978,0.0,0,0.0142706348004464,0.2152969374220085,0.0083751081471264,0.3560607086362359,0.0,0,0.016019602187903,37.67412363754958,747.4802582941898,0,26.484709609845652,1064.3716355121796,0,0.0,0.0,0,35.50575803629896,927.5590211793052,0,34.95398956533513,983.7983681561444,0,38.52512735469121,1083.7371392043967,1,32.36759530515805,1111.0002411042976,0,Idle,Idle1Juni-3
0.00123431285547,0.0010612239411665,0.0811900399887209,-0.0826053262897433,16,0.0180062096651982,-0.2376132818606425,0.0025067060447294,-0.116756788233654,-0.3217588948603466,0,0.0089774920690223,0.0,0.0,0.0,0.0,0,0.0,0.0885971513463858,0.0032411290971343,0.2128257067445186,0.0,0,0.0276152979263967,0.0819743592986583,0.0033080412720114,0.1990703882363772,0.0,0,0.0268581478528732,0.0816423692599941,0.0051184861876795,0.256909325402384,0.0060145578306842,0,0.0095935077029157,0.2615016077910085,0.0023676495300969,0.3335673935958516,0.1730112183949647,0,0.0105212252205936,36.79564377348926,649.8674038507403,71,17.69164645298611,786.7767228602114,0,0.0,0.0,0,35.148842557257225,752.7746575885644,0,34.99594564924705,767.8535861830511,0,30.9260777576458,1019.6459350844208,0,23.03450769244291,924.791291750239,0,Idle,Idle1Juni-3
0.0058529718042135,0.0015896631701552,0.0840962247951311,-0.1347436715582951,13,0.0264096723053528,-0.152477124113069,0.0152648156877213,0.0355471711995467,-0.3217588948603466,7,0.0101585482623406,0.0,0.0,0.0,0.0,0,0.0,0.1025964654221018,0.0041066265986622,0.3064533887395674,0.0,0,0.0332835586034193,0.0931926011551557,0.0043238799566106,0.2946888264681428,0.0,0,0.0333091991534312,0.0592886353563825,0.0017596576881872,0.1632270073402048,0.0,0,0.0126262216397805,0.186533122518744,0.0089942832395301,0.3235344224992738,0.0,0,0.0119936368659367,34.79391148826851,552.3573848989805,8,27.141827473284685,874.5659408005873,0,0.0,0.0,0,35.06228180773982,667.5123362822607,4,35.1144296415718,692.6868075941269,4,34.09159050935834,833.7380261590096,1,28.40738607811546,871.1385601451251,0,Idle,Idle1Juni-3
0.0076399992562717,0.0028428618032516,0.1311394564686456,-0.1347436715582951,13,0.0321199851944876,0.0190437435718595,0.0086256653789746,0.1600831100774029,-0.2023114547615976,7,0.0132052234957918,0.0,0.0,0.0,0.0,0,0.0,0.1282455202691315,0.0054806889300314,0.3182176418945476,0.0,0,0.0398432662068319,0.1146708394477049,0.0058769695876028,0.312971574469065,0.0,0,0.0415154610495208,0.089007630163266,0.0019443862676303,0.1632270073402048,0.0,0,0.0132388039289159,0.126541171953899,0.0028424058436502,0.2327492194279185,0.0,0,0.0120363236625839,35.26425321203988,589.8284324152816,64,34.42209101730828,880.1851835543914,71,0.0,0.0,0,34.76219731244824,732.214499616028,1,34.6382029926565,766.0281897460021,1,33.11026520837343,914.8290102999188,1,33.81321529052776,895.4751023973948,71,Idle,Idle1Juni-3
0.0059783218463309,0.0018537338303601,0.1311394564686456,-0.1067584453552915,11,0.0186487980648411,0.0470893574544394,0.0029064733772315,0.1600831100774029,-0.067252608727225,3,0.0103864435140444,0.0,0.0,0.0,0.0,0,0.0,0.0913389520569415,0.0047677569409818,0.3182176418945476,0.0,0,0.0311397866028548,0.078696573687878,0.0050279362311719,0.312971574469065,0.0,0,0.0325009151396633,0.1302403360925734,0.0023981230499826,0.2089873745606555,0.0206425121068367,0,0.0078307151517152,0.1527680579357085,0.0011464696327446,0.2089873750822625,0.077303631529513,0,0.0066780603337424,39.67611503095362,843.2737180954583,7,33.39956976744084,1204.2510876392173,0,0.0,0.0,0,37.84761240871794,936.3517542599924,0,37.54877339744347,957.4815533875974,0,34.46053769339972,1102.1171177333904,0,34.41095949775018,1120.8118097119177,0,Idle,Idle1Juni-3
0.0013303907771056,0.0006275753425523,0.0582003177544242,-0.0538017958279963,7,0.0086602205223178,0.0026572304123213,0.0008670664459118,0.0630908380103562,-0.067252608727225,7,0.0061498182489167,0.0,0.0,0.0,0.0,0,0.0,0.0573246846095967,0.0016910302296486,0.1861262162853379,0.0,0,0.0168698764857446,0.0497547763163302,0.0018722666467782,0.180393658339548,0.0,0,0.0174229790553895,0.1116256885257435,0.0038957627864048,0.2089873745606555,0.0,0,0.0065600257131191,0.1148015309685263,0.0040507929319096,0.2089873750822625,0.0,0,0.0067183675126301,45.15043278011388,1074.1313180813822,7,44.6104952953057,1496.9227927368574,3,0.0,0.0,0,43.07552643557719,1244.1392144618042,0,42.808277739163366,1280.7981061163891,0,37.1386116242708,1475.546788414957,0,37.63797238917593,1482.3323510647476,0,Idle,Idle1Juni-3
0.0120586513493535,0.0056991266478044,0.1612786838529794,-0.1250964433615172,5,0.0156689326385161,-0.0189239501829785,0.0004179564256945,0.0131513938943342,-0.0692638350755046,10,0.0091224056321335,0.0,0.0,0.0,0.0,0,0.0,0.1213424104031733,0.0024878029830545,0.2521270859022618,0.0,0,0.0202237840557877,0.0946222375416722,0.0024138779879443,0.2175550886501085,0.0,0,0.0219401133867081,0.0429367282224059,0.0012368625253369,0.1197909255286497,0.0,0,0.008021717222192,0.0501769794156538,0.0013387682087251,0.1226970757308674,0.0,0,0.0094211163417634,39.98161896523445,1196.455000365915,2,35.86615432389176,990.0575009264112,0,0.0,0.0,0,36.75985373932362,1084.13461172399,0,35.793356618765955,1029.5940198278631,0,39.45672648672551,1181.3193824277807,2,38.52980689873115,1139.965814368218,2,Idle,Idle1Juni-3
0.0022767254197303,0.0004649493487658,0.0824233505970652,-0.0527355586029702,4,0.0085720246645156,-0.0333273345769905,0.0013558156964537,0.0064822007218491,-0.1259506042691836,4,0.0047488743051127,0.0,0.0,0.0,0.0,0,0.0,0.0559831002986886,0.0015257140168714,0.1539016563686298,0.0,0,0.0159033359755663,0.0524460097267618,0.0014391047722622,0.144116817407662,0.0,0,0.0158770372408417,0.1261043541465489,0.0076547471695791,0.3005130762033124,0.0,0,0.0086235075987483,0.1313978457138993,0.0087581883725041,0.3117503987958404,0.0,0,0.0089356943554003,40.388980391613096,862.5831612108683,1,32.192281379837006,1286.385650966589,0,0.0,0.0,0,39.40885847585189,988.0625934073208,2,39.26939799516748,1017.411092564013,2,35.86099775737162,1158.6345224554543,0,35.62529326803036,1165.817500275041,0,Idle,Idle1Juni-3
0.0051006989628455,0.0002794289725286,0.0824233505970652,-0.0357000964701869,2,0.0078492552359318,-0.0336488048821767,0.001537287847421,0.0037668170042105,-0.1259506042691836,5,0.0044009608734284,0.0,0.0,0.0,0.0,0,0.0,0.0479355883590409,0.0012575088091563,0.1539016563686298,0.0,0,0.0174266646687198,0.0463247943689684,0.0011038967647183,0.144116817407662,0.0,0,0.0160983552183219,0.1270420477347973,0.0080999182916171,0.3005130762033124,0.0,0,0.0078106543011214,0.1325586118700352,0.0093373445207768,0.3117503987958404,0.0,0,0.00817671755728,35.00649275100485,625.692770460337,0,28.20271670886798,1044.4052218456818,0,0.0,0.0,0,34.12201817171921,762.7534043494483,0,33.96469473399136,790.1951428006413,0,24.64235760069623,986.370908651877,0,25.10929086150304,993.34572759949,0,Idle,Idle1Juni-3
0.0011561619430383,2.987195029425944e-05,0.0277356869352828,0.0,0,0.0015659293383723,-0.0026107873457627,2.693828486660059e-05,0.0037668170042105,-0.0177140983828659,5,0.0011490036755212,0.0,0.0,0.0,0.0,0,0.0,0.0387722052934995,0.0004860050688919,0.0797000768070854,0.0,0,0.0094234177989799,0.0383990651230191,0.0004835921091585,0.0797000768070854,0.0,0,0.0090398021103698,0.0287653158082245,0.0012986645559183,0.1099593291499438,0.0,0,0.0020113014307391,0.0289840562024706,0.0013197869309486,0.1110791448753058,0.0,0,0.0020642119791269,34.047877138915766,495.1122883412616,0,32.06439194038241,736.2911227502923,0,0.0,0.0,0,29.407597350172644,680.2901716328377,0,29.2379724513652,689.0955687812949,0,29.865332187565677,792.5222525939016,0,29.94239929333705,791.1938608135871,0,Idle,Idle1Juni-3
0.0003812935198274,1.017693237836754e-05,0.0270718399077477,0.0,0,0.0003812935198274,-0.0105749330665806,0.0002004449009892,0.0,-0.041471229161282,1,0.0011050385645863,0.0,0.0,0.0,0.0,0,0.0,0.0544901480114184,0.0003144526982392,0.0836289872587695,0.0,0,0.0077812768281964,0.0543708916228267,0.0003171127555576,0.0836289872587695,0.0,0,0.0077766223925159,0.030245148616844,0.001927107000252,0.1379994299246774,0.0,0,0.0020473137302889,0.0324525660266524,0.0021009810837447,0.1396265944174076,0.0,0,0.0020569573194973,34.99998179076516,419.9997814895136,0,29.51355069395312,889.1333215813329,0,0.0,0.0,0,27.41127919668208,694.5338458366326,0,27.308054515202787,698.7831073517902,0,31.034714435443075,837.4797073909936,0,30.942007091224724,841.4050640639498,0,Idle,Idle1Juni-3
0.0005479504570904,2.041697983294081e-05,0.0378085815392389,0.0,0,0.0010959009141808,-0.0309723863280338,0.0010287797582698,0.0,-0.1316655883761379,3,0.0050108126378217,0.0,0.0,0.0,0.0,0,0.0,0.0575962061818115,0.0007774712184871,0.1577880783875154,0.0,0,0.0143144081671306,0.0574666630124166,0.0007716595977059,0.1577880783875154,0.0,0,0.0140553218283408,0.0559734826832998,0.0020171442583973,0.1379994299246774,0.0,0,0.0059901110250134,0.068178990692377,0.0024898687233866,0.1424865607023179,0.0,0,0.0066253501611494,33.99998696715364,396.66651461696216,3,28.664812765271257,771.4440352200857,0,0.0,0.0,0,30.059045935238103,620.1107016933892,0,30.022582809689165,622.7086463608208,0,26.890614902954017,831.4909065998868,0,27.70255653831947,813.4728733876674,0,Idle,Idle1Juni-3
0.01093621697856,0.0006832714239048,0.0773179109067702,-0.0569697400974089,7,0.0200936352606131,-0.0455881541154775,0.0020966717762568,0.0174008694133475,-0.1316655883761379,8,0.0098338084507083,0.0,0.0,0.0,0.0,0,0.0,0.0737716681431685,0.0027010760825238,0.2164188640492872,0.0,0,0.0294495985187961,0.0695203813142086,0.0025073794193696,0.2123884806450681,0.0,0,0.0286315644849524,0.078848827262849,0.0044422722698803,0.2075142586054317,0.0,0,0.0107237132404555,0.0955387412922317,0.0057067103148163,0.2379151115982232,0.0,0,0.0125475796501992,33.56274788217947,474.0500414947147,0,29.02831682698985,860.1583823062915,0,0.0,0.0,0,32.44939741181431,659.6618928626299,0,32.20599442443463,696.9669887618005,0,33.03811666469441,831.0839132051981,1,31.948806904210716,842.0940512884932,0,Idle,Idle1Juni-3
0.0057116595350655,0.0014327479562341,0.0853911455227487,-0.07752977202528,12,0.0249852928564821,-0.0624742102821831,0.0020390457603119,0.0174008694133475,-0.1476965661279563,6,0.0101436117737118,0.0,0.0,0.0,0.0,0,0.0,0.0937717683666882,0.0024392058969393,0.2164188640492872,0.0,0,0.0323173656518854,0.0857164271530669,0.0024196735447894,0.2123884806450681,0.0,0,0.0322563825622558,0.0822468046198964,0.0038013270457779,0.2075142586054317,0.0,0,0.0097868427496412,0.1100690868947278,0.0043927327368166,0.2379151115982232,0.0,0,0.0125047546643304,38.71573310032591,720.4996620112661,1,29.775050393021512,1075.358894084643,0,0.0,0.0,0,37.38119638856066,837.4152481996334,0,37.17135681461212,866.5671137005885,0,33.60878773535385,1085.0724740170283,0,32.58573225459414,1086.1881491857132,0,Idle,Idle1Juni-3
-0.0093285696622614,0.0018277679638426,0.0853911455227487,-0.1036986821962097,12,0.0200480574868587,-0.0405206181107834,0.0029554002613106,0.0842258899116072,-0.1476965661279563,6,0.0119758433701266,0.0,0.0,0.0,0.0,0,0.0,0.1132726840534607,0.0027731467511353,0.2623548309955063,0.0,0,0.0283016008241949,0.1041231737531475,0.0028474222155959,0.2590019697327162,0.0,0,0.0289899301665165,0.1174346754142116,0.0080763468144704,0.3337706015057543,0.0153280101861264,0,0.0115828571468657,0.144231398907987,0.0056618741265475,0.3370101546776141,0.0574697863529624,0,0.0132937961323438,38.14368261036531,883.7912229958935,2,33.795464368142696,1143.670886310906,0,0.0,0.0,0,38.240358242652455,950.8026965754514,2,38.22246166657991,968.5492085218294,2,34.989729754838244,1136.1852490291851,1,34.82597006412229,1135.807230235239,0,Idle,Idle1Juni-3
0.0010760735858393,0.0025964949171433,0.1906241353640237,-0.1036986821962097,15,0.0325550416211034,-0.0356812056680945,0.0037209909898249,0.0842258899116072,-0.1289276748493622,10,0.0143365035738087,0.0,0.0,0.0,0.0,0,0.0,0.1347980566580363,0.0041204507985616,0.2932355713593068,0.0,0,0.036560689463756,0.1255021138044296,0.0039425334564593,0.2859725515941864,0.0,0,0.0371216829005082,0.126683588270898,0.0073046177834087,0.3337706015057543,0.01194733314781,0,0.0144016568160849,0.1515609829868687,0.0053767571844071,0.3370101546776141,0.0597948576252522,0,0.0137661835016982,38.880669395022025,740.8465546873258,1,34.80717936366477,1057.764372376251,0,0.0,0.0,0,38.23360375885076,858.3746000663419,1,38.157912641283566,881.4840526094375,7,30.89991870368806,1066.8260602944254,0,31.93857966437224,1065.2374080027366,0,Idle,Idle1Juni-3
0.0217685502134279,0.0042273498405996,0.3071864477682574,-0.1095302102626741,18,0.0613283591743438,-0.1003135629363031,0.0057894008140182,0.0754173514658176,-0.2766541744556221,4,0.0159442034147939,0.0,0.0,0.0,0.0,0,0.0,0.1275130220090617,0.0049371359022363,0.3172928486147659,0.0,0,0.0496909752964551,0.1103063459167388,0.0043279971156224,0.2859725515941864,0.0,0,0.0393905923920376,0.084814214454617,0.0013862158282466,0.1459051616975899,0.01194733314781,0,0.0128946788829401,0.1432488662427228,0.0039116408449688,0.301777759574216,0.0600011148461489,0,0.0137794369343775,31.53606603797933,376.1170118854352,0,24.68723753103745,783.1042666297151,0,0.0,0.0,0,31.544154925170805,517.4589719295503,0,31.401657354647423,589.1316289817967,6,28.002639288744813,709.5489779076075,0,26.51102263202708,748.3405947236794,0,Idle,Idle1Juni-3
0.0504887499833023,0.007259885866567,0.2409868883481213,-0.1202755502504572,6,0.0218253199351354,-0.0072929082876599,0.0003794942073377,0.0344221804056811,-0.0485029615632047,6,0.0068609615392407,0.0,0.0,0.0,0.0,0,0.0,0.155224968856174,0.0030373457925448,0.2724663347448463,0.0691340831922765,0,0.0217714063744791,0.1237650785444344,0.0020053423403915,0.2307807857509876,0.0511416984312014,0,0.0177874129591108,0.0307107882462355,0.001103107796099,0.0989118137606979,0.0,0,0.0081248031816807,0.0342263077029662,0.0013075008904559,0.0998308362545984,0.0,0,0.0086847394329462,32.62412640787579,981.6097935783796,0,34.83007533567961,794.2397937719662,0,0.0,0.0,0,31.25327050170488,896.7706205279438,0,30.17644838320713,849.718528535124,0,34.04617798483818,830.2946665710778,2,34.28595277276928,821.3295334815977,0,Idle,Idle1Juni-3
0.0292372179323067,0.0029729407422786,0.3071864477682574,-0.1095302102626741,10,0.0501954623378207,-0.0987379918294701,0.0046347959383699,0.000855084546496,-0.2766541744556221,2,0.0130608963994443,0.0,0.0,0.0,0.0,0,0.0,0.0916242176073251,0.0028698505526503,0.3172928486147659,0.0,0,0.0363935146157573,0.0726996720016374,0.0021518498409593,0.206414697553141,0.0,0,0.0259750381770532,0.1151701801482774,0.0017411892099192,0.1790218623264884,0.0119761210567724,0,0.0088847282449351,0.1613082055321089,0.0033690094022032,0.301777759574216,0.0600011148461489,0,0.0120468962748333,32.16099005671404,392.3460471062589,0,25.80597285169937,837.503531393129,0,0.0,0.0,0,31.83277906661028,549.5243247659495,0,31.213791609391485,679.3756932471224,0,29.5637420321818,835.3384674366786,0,27.96182740728045,839.3006201855279,0,Idle,Idle1Juni-3
0.0105966259144434,0.0013139255174406,0.0850327707255602,-0.0728288340232272,10,0.0223910171463077,-0.0749044100128287,0.0012835577455342,0.000855084546496,-0.1523434708851077,2,0.0103883567029858,0.0,0.0,0.0,0.0,0,0.0,0.0689601362781103,0.0016006331832067,0.1583759317108245,0.0,0,0.022598586553225,0.0569843793658228,0.0016827000887829,0.1479489017466627,0.0,0,0.021806420997445,0.1212843813577166,0.0015138577742307,0.2132805519654139,0.0607981428804938,0,0.0066362739079665,0.1467868584162537,0.0015716055167456,0.2302603196666205,0.0785035055406104,0,0.0089362510400048,41.352405453868414,908.0682639120104,2,31.032790485811447,1246.5562358273314,0,0.0,0.0,0,39.78524265687774,1006.4500254944456,0,39.22125513685912,1061.257683740557,0,36.698768619026936,1277.809608573681,0,35.46941513528294,1278.2399555581335,0,Idle,Idle1Juni-3
0.0017116421538579,0.0273178168855716,0.7736626260105636,-0.6557003090410409,26,0.1167106423729931,-0.0572765413565026,0.0020314540398341,0.0606711034220741,-0.1523434708851077,6,0.0160612403086866,0.0,0.0,0.0,0.0,0,0.0,0.1225883285974108,0.0236656296304494,0.7786771526057357,0.0,0,0.075495266353385,0.0723430824135554,0.0061392597612271,0.3815251262262205,0.0,0,0.0441787203972295,0.1784141516171463,0.0079275419308922,0.3535440345520774,0.0607981428804938,0,0.0156210135751585,0.1971009204212588,0.0062224348268482,0.3564950091630369,0.0785035055406104,0,0.0164972331824682,41.44219832027933,505.6094604691488,22,33.229078911848056,1092.8467327414958,0,0.0,0.0,0,40.98839206510871,578.5079257522185,23,40.55059723034107,682.88239922431,1,36.52678211129391,1192.450353056604,1,36.134240825898935,1176.7503418067008,1,Idle,Idle1Juni-3
0.0072270613307908,0.0413211341988876,0.7736626260105636,-0.6557003090410409,22,0.1928837351075658,-0.0143297278848942,0.0017694932011975,0.0606711034220741,-0.0871200895347986,13,0.0199028881405671,0.0,0.0,0.0,0.0,0,0.0,0.1674888576190914,0.0286818243968026,0.7786771526057357,0.0,0,0.1139343153812539,0.089429420150174,0.0073633560205878,0.3815251262262205,0.0,0,0.0608962821524975,0.1835432670356259,0.011629946119598,0.3535440345520774,0.0,0,0.0242613702466807,0.1885187797437684,0.0117535809800822,0.3564950091630369,0.0,0,0.023618958084084,30.83496909146117,284.57769862191105,16,29.11867552348134,533.111352694809,1,0.0,0.0,0,30.220860139615453,319.1036638919848,16,29.52293310604769,379.1693318018978,0,25.627381428526117,643.8275889654416,0,25.98242874261953,630.383649951749,0,Idle,Idle1Juni-3
0.0176688555921178,0.0058737776114503,0.2020237982935716,-0.3353480097165346,5,0.0628448817478224,0.0037606095474595,0.0002108230324405,0.0585479384069862,-0.0168630553033589,17,0.0071383084489899,0.0,0.0,0.0,0.0,0,0.0,0.0926774219312323,0.0034121544312858,0.368391077527174,0.0,0,0.0320238560014486,0.0693231893652972,0.0010095883139431,0.1739316012067525,0.0,0,0.0197689002974472,0.0856034556020041,0.0009878496241281,0.1197743979598827,0.0,0,0.0089503214918314,0.0872355898489545,0.0009307183154463,0.1245578148796895,0.0,0,0.0084065576745693,31.99651934558742,374.5649031857112,0,31.642677680126013,578.0013724834723,10,0.0,0.0,0,30.43946477308486,443.6037791695371,0,28.57397115185107,550.5340030544791,0,28.89263674227192,707.9040612021183,1,29.102807656718635,697.758309199512,1,Idle,Idle1Juni-3
0.0205447289298431,0.0026263210194109,0.2188643069358385,-0.2245926895257022,6,0.0403633747307648,-0.0035905354964113,5.458021300798454e-05,0.0128037966274884,-0.0251229340567091,14,0.0028915311954393,0.0,0.0,0.0,0.0,0,0.0,0.0936591799056358,0.0016117743161707,0.2858076535798196,0.0392108731612585,0,0.0205342471296075,0.0813612953504111,0.0007157490094585,0.1830883785353952,0.030590607278303,0,0.0119655086341215,0.0674431811739155,0.0019871797893937,0.1197743979598827,0.0,0,0.005163430975027,0.0679704176149701,0.0019832569636568,0.1199202547812222,0.0,0,0.0052803395960898,39.34689502017884,664.0688244668387,0,38.693630222032986,979.3644459662806,0,0.0,0.0,0,35.87982028412224,835.4994173124085,0,32.5183439565277,1005.2321807728972,0,34.36192644939522,1182.889017026301,0,34.52103525711374,1175.9257255619273,0,Idle,Idle1Juni-3
0.0153011559339378,0.0027848823154304,0.2188643069358385,-0.2245926895257022,6,0.0336516967066392,0.0294762592157333,0.0051573156187819,0.2313132823854597,-0.0251229340567091,5,0.0055877929313088,0.0,0.0,0.0,0.0,0,0.0,0.096426693643598,0.0019277315759719,0.2858076535798196,0.0,0,0.021182665939904,0.0856674891573356,0.0008679124361408,0.1830883785353952,0.0,0,0.014088021331615,0.04367055992412,0.0011309002000842,0.1091550086567663,0.0,0,0.0077901275898301,0.0669273119856772,0.0045849183906772,0.2410430047387464,0.0,0,0.0091921335534129,34.509067271602184,502.4636691798013,14,33.24508132817001,851.1095476001547,1,0.0,0.0,0,31.450047205067843,654.4644593644101,0,29.35146230215364,758.5745286710894,0,34.12117062254921,780.1029513675126,1,33.59046379234706,822.1365145030693,1,Idle,Idle1Juni-3
0.0214977908781962,0.0004102603461974,0.0570895120375623,0.0,0,0.0145595958194839,0.133556074928336,0.0066147153274835,0.2319127393606293,-0.0238050483870202,1,0.0082709801532168,0.0,0.0,0.0,0.0,0,0.0,0.0694568675138806,0.0005513172629446,0.1282397840597756,0.0,0,0.0144719855951587,0.0629903904507375,0.000535369059809,0.1230718662761974,0.0,0,0.0124374084183112,0.0575846636192236,0.0003400315918967,0.0941253262791028,0.0,0,0.005515811189215,0.1536489175899812,0.0044999756772098,0.2458493307286269,0.0,0,0.0083610744291635,30.164365581059336,557.8672983107082,0,23.585163950046063,822.737842428159,0,0.0,0.0,0,28.683583054815124,614.4664343841522,0,28.069751497904875,639.5733602665939,0,27.428165511140943,803.8002855806974,0,24.56950398904965,818.1729484965693,0,Idle,Idle1Juni-3
0.0188241452212368,0.0004101804254063,0.0570895120375623,0.0,0,0.0140465846659033,0.1310824152075673,0.0032260071052602,0.2319127393606293,0.0,0,0.0051709656858814,0.0,0.0,0.0,0.0,0,0.0,0.067234390663536,0.0003764370333418,0.1133355370162681,0.0,0,0.0128600388962753,0.0614350667354754,0.0003581040277299,0.1133355370162681,0.0,0,0.0102163024932895,0.0635647840336853,0.0004160115714493,0.09801629493395,0.0,0,0.0033776926120235,0.1486419073590812,0.002770683399262,0.2458493307286269,0.0,0,0.0054341952014547,33.51163357930599,689.7158281607773,0,26.47090577847852,891.8336488838071,0,0.0,0.0,0,30.500373361112448,787.4628536752183,0,29.238048646393885,830.3832031654593,0,30.16370645676815,1007.4895066286816,0,27.32217432838389,922.1755820949476,0,Idle,Idle1Juni-3
0.0061809020692802,0.0001978380302064,0.0533742680095841,0.0,0,0.0052945892210858,0.0496421838055863,0.0018303676779088,0.1304971895987412,-0.0042517837432559,4,0.0048088551380434,0.0,0.0,0.0,0.0,0,0.0,0.0678724220864582,0.000324982720058,0.126011685851758,0.0333278020820614,0,0.0081135580609661,0.0662831652093814,0.0003021488291697,0.126011685851758,0.0333278020820614,0,0.0069127247891931,0.0666777931165766,0.000541991482475,0.09801629493395,0.0,0,0.0043155860810454,0.0890663745139241,0.0013498145992139,0.1559368514738716,0.0,0,0.0056350370884894,33.39739731662532,622.8597860388105,0,28.18281194182548,838.3773699156817,0,0.0,0.0,0,26.30568264111168,712.0792187607766,0,25.00149591698593,725.4093630809908,0,32.31447281447303,838.2759284279003,1,30.40826775459382,841.2581800197784,0,Idle,Idle1Juni-3
0.015157703991149,0.0067565850742697,0.2409868883481213,-0.1206945526994476,9,0.0212273699769482,-0.0016758190506246,0.0002579044548411,0.0428770909769081,-0.0485029615632047,9,0.0061014868858856,0.0,0.0,0.0,0.0,0,0.0,0.1367760865790836,0.0036316892248496,0.2724663347448463,0.0,0,0.0177995536419328,0.1135162360314269,0.0024671101774428,0.2307807857509876,0.0,0,0.0135578027097011,0.032012645931652,0.0011727868922695,0.0989118137606979,0.0,0,0.0098607919213398,0.0341007198268028,0.0012954501234403,0.0998308362545984,0.0,0,0.0107375334069399,37.54570313227424,1057.4767304370655,2,38.40476605750752,783.9656435609206,4,0.0,0.0,0,33.91061084207833,1045.898695059779,0,32.29088870254863,1036.9132922009228,0,37.701098051953096,946.2816799496644,2,37.82650802200009,916.8891324202295,2,Idle,Idle1Juni-3
0.0141006754425152,0.0013977869914236,0.1652368776200059,-0.1528591533042899,1,0.0150834961237363,0.0067848678464933,0.0001371181546482,0.0439816820432132,-0.0072835694772307,8,0.003702133958777,0.0,0.0,0.0,0.0,0,0.0,0.0709535178775648,0.0007718693843894,0.179143867180441,0.0265548523270395,0,0.0097833692979826,0.0628075971497582,0.0002648607845062,0.126011685851758,0.0265548523270395,0,0.0083553116823657,0.0632066465482702,0.0004772933667947,0.0860886870508711,0.0,0,0.004370053820115,0.0649846191701398,0.0004325253923272,0.0864030018832374,0.0,0,0.0050556317686133,31.91649941367448,421.1769910637544,0,30.3856493731514,632.7938806448001,0,0.0,0.0,0,28.058546216258005,505.3517471749581,0,23.024534812051137,607.28033403444,0,24.99659996997493,782.8237914335472,0,25.83472333066067,765.0808656708673,0,Idle,Idle1Juni-3
0.0222093853337764,0.002074762812986,0.1652368776200059,-0.1528591533042899,8,0.0360612117138766,0.0092381901102612,0.0003443451665699,0.0650385714074524,-0.0072835694772307,4,0.0026283033253599,0.0,0.0,0.0,0.0,0,0.0,0.0864928418193656,0.0010294000800434,0.1798551569802748,0.0265548523270395,0,0.0142382107900332,0.0735626491501669,0.0005309288061524,0.1551508695001955,0.0265548523270395,0,0.0111747018244808,0.0379013971776939,0.0010208925505964,0.0795975346114392,0.0,0,0.0035424178990458,0.0414269279860352,0.0011709074193409,0.08793150853542,0.0,0,0.0040270761938416,34.25159898068792,452.5715719477828,0,32.9217373268781,940.1901017924894,0,0.0,0.0,0,31.5473093255629,594.98934050251,0,28.70309958581417,750.9286270562802,0,32.05541979536391,898.2378203125083,0,32.2976167487104,904.5147956049506,0,Idle,Idle1Juni-3
